Geneid,p1k_01056,p1k_01057,p1k_01058,p1k_01059,p1k_01060,p1k_01061,p1k_01062,p1k_01063,p1k_01064,p1k_01065,p1k_01066,p1k_01067,p1k_01068,p1k_01069,p1k_01070,p1k_01071,p1k_01072,p1k_01073,p1k_01074,p1k_01075,p1k_01076,p1k_01077,p1k_01078,p1k_01079,p1k_01080,p1k_01081,p1k_01082,p1k_01083,p1k_01084,p1k_01085,p1k_01086,p1k_01087,p1k_01088,p1k_01089,p1k_01090,p1k_01091
b2786,5.069787900527462,5.1663974720100425,4.607480597741248,4.692641747085816,2.1511124501138736,2.1985634883306893,1.6961103561378217,2.514301199453556,2.748464339893531,3.2219375593016775,3.878142036074321,3.085151985367391,5.025391398427604,4.957796380856908,3.164744261258991,3.4090624758319823,3.2890057446590593,3.488477570247919,3.284540205941463,3.893621534743772,3.8687908190565845,3.8611163911480983,3.888052058578499,3.7999951297279897,3.482863055970542,4.558740648753123,3.497548711609847,3.592303600032531,3.589292208952045,3.3268201609442456,3.146522591257726,3.4998746511648364,3.2139643780385625,3.3361713974967677,3.4750400557639027,2.717289777798779
b2787,3.4726937738433317,3.5554471358987496,3.8208777704917147,3.729706658026239,3.850974811380832,3.7135251480676845,3.912636909256187,3.8467467128189585,4.075370149373736,3.616776158879691,3.832509825674333,3.1584907710409404,3.473921584010756,3.5324718770849977,4.084607657826166,3.913101667732726,2.9755901443488035,3.6357314800384777,3.926059721295986,4.058535114934896,3.913744465960199,4.18148560959554,4.628972318224963,4.078630892821746,4.095449228580618,3.4538444003879056,3.983251837004687,3.5461427624514648,3.3379218803098123,3.5668945912162227,3.751680236580771,3.6502723157730377,4.053333109379735,3.7201254040343787,4.001028301218567,3.4968132112741417
b2788,2.1782445475808756,2.787028395531607,2.4844334004403574,2.485402514629597,2.249310293159429,2.030228662581742,2.13545621845789,1.5422599478053158,2.4474529925215647,3.037599570322748,2.054455341822063,2.7719091058420307,2.2707674794323607,2.187429229296697,3.133537042283495,3.0196373694102463,2.4795378484948305,3.012743784261314,3.352660504400268,3.3745997549911366,2.8184390410790234,2.931963979047097,3.899035370315074,3.1824412999069107,2.9055448113446594,2.349361170559027,2.773691313212851,2.664643481058063,2.3780748069016306,2.533545328032459,2.7493077616359765,3.110500313456107,2.7126957224692827,2.7867995762433697,3.3896892493536264,2.354874703439006
b2789,0.4623780331885695,1.027050389460286,1.202597936826213,0.856394656347623,1.6539212200482358,0.9874776870376847,1.486436890399923,1.0078811298483012,1.7959366060216486,3.1403429411907697,1.5238316100154161,1.7274244008161865,1.058933157256714,0.8753789563315737,1.402794763956733,0.9404443218418338,1.1380690533154798,1.4478783029161368,1.630512660064189,1.475810192770269,0.9804060194948646,1.5477993794515577,3.9640825253820897,1.841099390479781,1.4391165588498553,0.7654846260108843,1.6311994993114427,1.134398350333031,1.5596340882066448,1.6908160010622133,1.6449829367834712,1.1342992776735952,1.5809161644096683,1.5806398486889985,1.4993514374196906,1.7358927219716767
b2790,6.920375559800734,6.754184026820838,6.8340799039327775,6.79793359744235,4.898793324782349,6.0516256174555005,3.4265617301931854,4.618059317742977,5.351325642580797,5.367817873521819,6.55047171610651,4.980837304697785,6.2995793505503155,6.686976768376246,8.402518903750817,8.34335599715852,8.088500381070705,7.978002944474031,7.7072759084248705,7.0001732596347415,6.732265804487776,6.127744688609539,5.63798104950117,6.08289592658667,7.004684345800046,7.04559226965208,6.692594178839534,7.3598392680116085,7.272361804948955,6.631832673466387,6.678499244094696,7.2155404757121335,6.46524605982989,6.6884889336208655,6.517987475817107,3.8217303434445693
b2791,4.141397634571713,4.384754756960107,4.511940067520825,4.436819114003379,2.0755693806426607,2.651450105614594,1.886967178807166,2.7857153536348096,2.8891559012157435,3.6964760968595805,4.011143639099071,3.5089736221812418,4.2844137926868715,4.338160961330203,5.343286914166594,5.506839116792963,5.1624835672463325,5.2788481556073625,5.3702303402178275,5.009963133611568,4.900295465345068,4.870607678488141,4.5791023697091155,5.0885898907436085,3.099498060491451,3.8745102051873217,4.266699369739137,4.50376806686817,4.352574836448507,4.189347352472785,4.302383332654632,4.74492082043571,4.3951456969055,4.186036860966136,3.5359788161416996,2.815876644987467
b2792,4.752008459718015,4.31867694066667,4.898016745408467,5.1986177476375435,1.9760213501958932,2.671786594647647,1.5705329067172384,2.5015746998343973,2.418021140784523,4.271642525360543,4.107170473457818,3.735474017798052,4.789280729842682,4.8263587507254835,6.4559793263740035,6.573036929113456,6.22598914607585,6.663512657334062,6.303137494703701,5.979150088523956,5.988692787998619,5.778626344749694,5.431044177259822,5.9392436341072985,3.6448307589498965,3.9128235831544247,4.7913702898144725,4.822902469438893,4.873507786540763,4.807972721997393,4.870084522647613,5.314391174027595,4.302518906046491,5.198258653812923,3.1741562768170692,2.8017416078160333
b2793,6.344849995136378,6.326590164689342,6.527856185879697,6.440645545816026,4.876437895865896,5.029341485845437,4.259941526865695,5.257930932423006,5.022751791634219,5.518260036225654,5.732178483068071,5.731215717373724,6.479915448199797,6.512505255689025,6.165694645952989,5.865907409801752,5.829804705562242,6.011653700007036,6.152301176235181,6.307372775607078,6.250734628662342,6.399553088554703,6.2492935481793275,6.531762098455996,6.527817294091758,6.674115202483804,6.232817725957841,6.269842490572479,6.889901655458583,6.454035699779156,6.66414336500844,6.879383583488607,7.040434947123569,7.068377206139187,7.659358647703516,5.945960290281765
b2794,6.820046146089029,6.763651308174645,6.333577135380598,6.380992363505288,3.371794279311495,4.201716036817398,3.5272555628419213,4.630155264690564,4.502757201072452,5.4848158490393555,6.046409588594493,5.813836358687306,6.863714763695516,6.696216284241207,5.893901394746403,5.969043186279095,5.707242072719808,5.765410769233044,6.123534542061285,5.8473793112845,6.097042285770499,6.064203843986642,6.264307696270975,6.496963278968769,6.0872424905818665,6.4884845680877055,6.382353694673981,6.6068272389590526,6.74095289496675,6.300467784090328,6.77892995568915,6.997900933652988,6.7064122630934575,6.937398972874358,6.22965761078805,5.99283458063204
b2795,7.007878989842237,6.723146972663346,6.757649049307331,6.902066144742942,9.302864170763394,9.22112783716452,9.812848212417073,8.105601386288088,8.692661981053412,7.469443154435393,7.0574400092160054,6.359360778043957,6.71466824066516,6.7509123438923675,5.889011757132969,5.9985929792826775,6.022633821786022,6.148575111589218,6.5371176648640645,6.681674442932308,6.620749494717764,6.854564158608513,7.287603076736933,6.305309575904956,6.42104378626742,6.63386280643174,6.419614695412172,6.010542577813266,6.8931007853385,7.010315066929052,6.6811839633796115,6.723023102840002,6.64796303445568,6.842025448818285,5.800146160159225,6.831865311065396
b2796,5.272206701250515,4.848359278225527,5.011710823561023,4.891933088314745,1.7663154982231373,2.185935820278936,2.138137776378073,3.14076505155832,4.314187362543456,5.25728983098548,4.45830040276226,4.945709406636957,4.668485194233365,4.887101448924704,2.7697599283991465,3.188040152515474,2.5940796783618665,2.593260427164394,3.196330634105451,3.1923315514789574,3.1133757203148407,3.284392668169725,4.382609270396873,3.6914736215994663,3.642570298051234,4.312301366421933,4.157248389163111,4.156610388657329,4.003897740043145,4.13453176024543,4.152846706435576,3.896542861263958,4.085224810710617,4.316497963794715,4.053535615169164,5.347884517977876
b2797,3.952300869789351,3.407560163981919,3.39585389061194,3.5876396394483496,1.8834491575452643,1.800681255829192,2.152375502858972,2.882481449667162,3.585424525489088,4.0411764234611,3.740547908481537,3.9015625997625754,3.5666994131125684,3.3592606174523216,2.5554028603348486,2.7401735597648873,1.9150576395591272,2.174146195090218,2.2780776256417004,2.4674126021556666,1.834416218499882,2.5252013096984354,4.06901912381409,2.3468758986163087,2.3966547773213223,2.8261807631108105,3.1015489375372196,2.4750265197593655,2.5181620009618566,2.580835899202865,2.7028294461146234,2.184611787960441,3.1122503140978472,2.8633049062358626,3.3636990753932667,4.781932708531747
b2798,4.653792905606345,4.398760671536277,4.37846866608399,4.437651853076415,3.42406874278776,2.737054915510902,1.655332956329649,1.9782304795964172,2.741803920162646,3.5598234703422174,4.4271138021574306,2.1074476024993536,4.400288191085595,4.558758728317708,4.5046688098715935,4.635261489122194,4.329386912245627,3.882181625595967,4.160447355916781,3.5766134362516686,4.247505713205888,3.2203555922415714,3.71175701893012,3.539980532228313,4.23005979600888,4.737674739861237,4.135072868630365,4.809672457236509,4.5834846572512715,3.9277540412505245,4.4733263811281,4.327092001253928,4.401082080617457,4.163956393496114,4.7634238974517285,2.8594203454085134
b2799,4.1712895453873085,3.6113239169755595,3.660827202202779,3.567596290002533,7.179213791796209,7.082058260354709,6.648242805056525,5.113954921033287,6.125841057916218,5.001573208714694,6.865173888204752,4.925748888718406,3.486190855322131,3.6270308614331257,3.9334128800032317,3.930770186157295,3.5269413680843065,3.7357718592534224,3.4888049714773866,3.4839730183015556,2.4308585333281867,2.776505622973135,5.469830819466392,2.9431860967044843,3.6189884259663967,3.7132474183535944,3.5524194575653287,3.8551567024161177,3.59108601585318,3.38809861325278,3.7576418459104626,3.784822504275682,3.6697055655390565,3.354953914258101,4.401388136628729,4.15471430860138
b2800,2.9458457412632852,2.304510942252298,2.802945190999918,1.9068926382605238,5.837487669540432,5.570133023951918,5.026994512491858,4.223288514055414,4.859169388803993,4.075186691003081,5.814033908983648,3.759975537370664,2.0392642153940868,2.682741869560092,2.4035707102692134,2.321379072412634,2.118739143104015,2.2041835582039155,3.2389502466620814,2.88289219751147,1.0113635919009103,1.741158522586521,4.210085681381993,1.0555916589291103,2.1002229388830385,1.9171477518922928,2.784556242191534,2.925187490730737,2.4909536291192036,1.4960334331087861,3.0709672150974443,2.974942728561641,2.6738810500798897,3.0933741672906514,3.359673270005271,3.8463463078954456
b2801,0.5706310402892217,0.13347064393730096,0.34189805932446865,0.5021591034254926,4.441768150598619,3.9514587802060355,3.9827416399609383,3.177769656667163,4.1301024873209755,3.280866620775869,2.849717844399101,1.2778212340792052,0.6383077284046651,0.8932072930146215,0.7078809477365827,0.47864535501223227,0.18532924253764818,0.5783488924314956,0.9433148748910749,0.7256141067393725,0.7367451188576833,0.7301088102975536,2.51703967906025,0.6141785071918847,0.8267346477649108,0.5174714673488815,0.8619004466729877,0.433857557558304,0.3480830101279205,0.9966419253786686,1.0291061509435144,1.2823916827906927,1.28939887849581,0.328470161171463,0.9549782918579692,1.7632284025152016
b2802,2.20095011681201,1.658257723570524,2.253342801124416,2.325824240840933,2.300213125781146,2.822207358737635,3.4441369240060693,2.840234337463841,3.6975445391229695,3.8691239998869373,3.776178893746174,2.7678261717698023,2.1048104636254545,1.7050445646422385,2.019014222840213,1.6325576970976898,1.3361370228533371,1.6420080603796026,2.1447169892101607,2.197442074297826,2.031616867686865,1.8823695161805567,3.3315579662328823,2.18326170360962,1.2679615492711935,1.7193577147019268,0.9120370674797301,1.2021586145276943,0.9592387168024081,0.9705133332285101,1.3899724419779396,1.6081276840846932,1.5673005129262405,1.9065905192345185,2.1951447456950506,2.711290006965348
b2803,3.8225978516699444,3.9187701528207834,3.7318249728345116,4.20071045838171,2.628958318419828,3.4030361735227053,2.389043765197898,2.540937693083599,2.6754482412094167,3.282665682732065,3.8190777902844095,3.1592871685686363,3.771278271202997,3.9038617422095196,5.145293466675664,5.112456728897952,4.609344973227662,4.426572827085508,4.214146505282373,3.9369944882086725,3.8220490048097218,3.8065805281791416,4.086655876988343,3.8624353653246875,4.674934598390178,3.9710820089439873,3.6137848298487176,3.8348208925862117,3.420626410693636,3.721831593503392,3.879358936713711,3.6859544547796754,3.9870124858268787,3.545796246216162,3.948146531032727,3.384793755171228
b2804,6.746103479982847,6.535171331007517,6.564822618216269,6.7840860174957225,5.399232120161458,5.152842655951415,3.2983214947174413,4.486891686660628,4.754036844295234,4.777851593050078,5.653220547241129,4.898837249625548,6.516193022384158,6.686810651044543,8.328512603789461,8.42002670985252,7.560600335748385,7.444522699412527,6.783916359447229,6.116351468748499,6.160781938384319,5.664990897822192,5.701723559621231,5.612236498343233,8.462230206197772,7.041626106273976,7.0664846245822925,7.255825507639142,6.608330153356201,6.3223689029613634,6.245129572802855,6.25133082671611,6.642800022724398,6.381835133271883,6.483807850125399,6.089559160228608
b2805,6.3328822464014864,6.045459319599365,5.784726182811786,5.579420921744925,4.936838694428359,5.312887936873883,4.028666371815726,4.6870095261201685,5.058131925209881,4.960559097507894,6.992551449369259,4.846467718833795,5.896586942328435,6.065703320063178,5.263676031227927,5.229802117350548,5.160845906041659,4.978254611752489,4.922967275320656,4.544923666161286,4.7590571875664684,4.908729900031809,4.857889571244581,4.490762772268239,6.123344799645843,6.173045087725025,5.739054024625887,6.270912038161327,6.274687416036709,5.625036303127302,5.693351138745965,6.167366872478552,5.313273915585711,5.8359748443614965,5.149589657521081,5.05796835922126
b2806,6.437305533367382,6.473895409854195,6.3307738959540885,6.652514501573902,4.042451773163848,4.605716528358489,4.746025420113322,5.21054583574068,5.324229486697095,5.340713910716558,6.0731234557103635,5.44645085161846,6.197564429066452,6.469600295837343,6.067022478757165,6.075781834576053,5.736227477305549,5.699500600201057,6.063342003265452,6.234080372405169,5.985891114703905,6.2377621924613855,6.256549098713826,6.322513555628984,6.099247362318462,6.380520209616338,6.2297038484843,5.814847413675086,5.745757510267052,6.239035400355333,6.304836102383291,6.2553362148087555,6.500603181728935,6.208347937254672,6.542570143822768,6.131391928976375
b2807,5.424679150854238,5.345209136585309,5.752704301582862,5.91150996283719,3.4943173966929577,4.18278163289832,3.902574052937395,4.551616657721131,4.875736435288645,4.433244301196542,3.788286079222232,4.428450108555119,5.658459460608086,5.492968201404071,6.243790228193511,6.2696476441413616,5.702072837950856,5.705146886134703,5.221961210867197,5.460737577308407,5.466572689229095,5.33756910339441,5.412381153188256,5.072589031309938,6.162719197743332,5.825814414956319,6.451213893482881,6.317589007232742,6.24254450217247,6.427514601538626,6.19655700312463,6.568586234182232,6.304749324057492,6.236572598272735,6.065984337319629,5.351161145696809
b2808,6.522055568699824,6.288684135619394,6.126523173660041,6.275242440504499,4.584548236817568,4.697348240224473,4.607112296459843,5.214613357542242,5.206298442570087,5.4197767795601415,5.418568736538135,5.445682885725725,6.210463707065817,6.391478074235241,6.333839011051173,6.287290103666715,6.149936646058364,6.247787945228132,5.957190014225193,6.110114707585594,6.471165590312261,6.245996944261134,6.327950698416641,6.5760177500005215,6.148238315956932,6.057678625984066,6.327659954667886,5.590578513244465,5.686481982756804,6.303180574474876,6.410449899007145,6.4087403840032255,6.2982894290159726,6.377914261133058,5.699717675447603,6.068894433023312
b2809,8.161362681822107,8.312430992638633,8.304341165358933,8.536631468063968,8.42325049664806,8.662942790963587,6.890268864349528,7.952555051518882,7.295996451656189,7.770624121530848,10.143761329948468,8.228871927269518,8.48306271621621,8.452833611093867,9.358703242657127,9.700991235766859,9.081609173035531,9.579269733005077,8.868761257872945,9.314654864277744,8.805844141509588,9.614573803037565,9.216523706922215,9.22582224470083,9.239137982167694,8.002512437498433,8.888841711498559,7.746868901917309,7.621838030648131,8.650108002037047,8.174741371641025,7.743849334283103,8.287499133538223,8.106968386139611,9.004799466966068,8.809942018303564
b2810,4.791988293452112,4.9958650523700285,5.326713272691571,5.284045222480628,3.872682844671374,3.348727258471732,3.1402657877504563,3.486409636387949,3.7947511516834767,4.269940026585882,4.317400260535042,3.8819973482610948,5.06010070252286,4.8043601567395955,5.180974341056298,5.165400686986395,4.958298827488476,5.053283737047542,5.320907111965827,4.769054502461107,5.217443357130897,4.887331252757475,4.984121267919872,5.493272985060763,4.308714588865203,4.720486709151219,5.197970706517464,5.484551686849087,5.723804958787073,5.098496873409081,5.685459558706383,5.974986734905325,5.625481074344933,6.084739273194296,5.921070136351038,4.76286149961948
b2811,5.197329882491756,5.184445310183641,5.6828648378122,5.506445368356699,6.717520979021019,6.325372548635777,7.610178329056031,7.0436176808048705,7.484856273098721,6.832676776449205,5.31241720940174,6.332537424655922,5.299351616816304,5.280270914959249,5.81826053060901,5.766837940514567,5.672753394190221,5.697773391123565,6.009483496814726,5.97818236127074,6.268730024953772,6.22428918112349,6.505342421749986,6.034288903425045,5.830640074515645,5.034771644780946,6.899275952815308,6.718732953549494,6.896881588142162,6.95554609495566,6.756529385101895,6.808352177336284,6.595083570151213,6.626940123368629,6.0230491139470095,6.4001623456051755
b2812,5.9047014786576755,5.626581446441803,5.714198966996253,5.759322177831874,3.3042993997174457,3.3949905258166866,3.0793140750122068,3.535234649103251,4.7735515336990835,4.6633695542491225,5.757741077869854,5.0174308146674935,5.638522626600742,5.700135095496652,5.832682994853522,5.707013355567758,5.8139108173532765,5.272923467192605,5.699335337218627,4.897235494456152,5.3659685054584205,5.0670052503934615,5.35431678769512,5.426402471802277,5.61746305988935,5.727549037653134,6.041812822389835,6.746222950742006,6.939212657951559,6.140033024930181,6.641719863527079,6.8100068215009255,6.6662596884374,7.026267192312466,6.439198260396821,4.522416294037931
b2813,6.347390316664837,6.595203175760971,6.442347411776024,6.39266666441469,6.209745125558893,6.058748433978878,5.219839854293087,4.843869281251123,5.6045918418206035,5.274473442224707,6.649297297643211,5.567572529040561,6.6384059498007595,6.549369633489541,5.242117660999262,5.317778132975091,5.407116111896909,5.175323864776791,4.940410307966372,4.973517678135356,5.349318509959394,5.061622379150728,5.297588266939589,5.361122777821112,4.492634551910988,5.9636979527052985,4.432283067196975,5.276806958927548,5.904789599159835,4.756302910241842,5.15801079313304,5.551465129521559,5.224149370120356,5.735753388429487,5.94178084245964,4.978051518263131
b2817,5.5153306608683,5.915254062827947,6.345634340826469,6.247699683113943,3.5806451896322047,2.856782354972949,1.8960429972687796,3.5233912632584774,4.119910257052814,4.5342279823995195,5.1639412533512905,4.125925876877148,6.1103978366469205,5.766117894666863,5.338781280478056,5.270575550677259,5.036320247254393,4.946350405113949,4.647958158360247,4.138476283181531,4.339638413492975,4.080041918264668,3.630175727855805,3.9790839129310442,4.677939077583023,5.722648573540336,4.766765234955135,5.4509517025461,5.6874261587760895,4.848320639209942,5.601325681668863,5.6805875948689115,5.80696182909454,5.719493557609503,6.810488993938408,3.795840727430796
b2818,5.529465674787272,7.798782176319792,7.908646944793723,7.702970988215702,5.245151271885298,4.176359574741259,2.7253344975450533,2.704773489962205,4.322994779203586,3.9560495020718203,5.5719581287620885,4.253843507903797,7.750316339490696,7.499714819198618,4.619971282905807,4.309452559090282,3.7803186993916404,4.251013415094298,4.344516046049405,4.4209747476057855,6.020458026700224,4.621247835343237,6.778782456794677,4.525932187588122,5.20217283057245,5.4967056063701785,5.1806261781190095,5.26868965709583,4.85194143648615,4.76437571589831,4.932317531238248,4.965685743047533,4.6596940268140195,4.441599770830403,4.8164252392649916,3.3042936978871746
b2819,4.516875772909993,4.637853358963025,4.682288323790574,4.886837055927342,4.458547698857759,3.270863103980481,3.578038878698613,3.910501438159901,3.774624137606995,4.034102478631357,3.721574849805107,3.893823448435644,4.653616113374807,4.684792733432954,3.5521177747521375,3.508439491734934,3.072261220082483,3.1978769668542073,3.9147854195805607,3.919778352266142,4.33738469941707,4.396664510806326,4.294938226275711,4.474524784761632,3.8766651847019684,4.6646143732661445,3.764312540230336,2.884763594302756,2.6427667141177658,3.5822886783194456,3.5702703698656473,3.321648691397375,3.7634094149104005,3.112502069607648,3.9539790067223333,3.8884095588297427
b2820,4.6388930210052415,4.801093336192319,4.915315782062639,5.023788014471151,2.764176548515717,2.3466373028380714,1.9253938528779582,2.909738628642075,3.307735320728244,3.938225257000938,3.836938205524802,3.4207899704801505,4.854316218058886,4.952120661871556,2.824239288496384,2.894307917426709,2.6077185554924385,2.904801413933581,3.351323027774799,3.634475134672048,4.127075366668048,4.238472118160897,3.80892390602562,3.878724499297133,2.704081780522302,4.458285043456866,2.899912891321387,2.6361175341144993,2.6020559787280564,2.6950714626924213,2.838191837590737,2.95080050220915,2.9962391295974853,2.7344320962298627,3.049034044719938,2.7386444125139886
b2821,5.118991589439316,5.397050453979487,5.19607497528181,5.278580767810929,3.249863029830184,2.5250025239042446,2.429837435113976,3.459670181888904,3.880623495321693,4.339622995739806,4.824104480238043,4.245578827899551,5.287385980737067,5.18892808418414,4.579380180708319,4.560628925829636,4.339600633062186,4.594251229133888,4.8108296786529055,4.864290861550524,4.900168939076049,4.962597398128582,4.640525710811303,4.855094269942559,3.6113994455463176,5.069681666812278,4.106580278003225,4.298116692008819,4.632283501308668,4.245525743962079,4.922239971725058,4.812456803070734,4.952184974472262,5.00542766559931,5.55909829812198,3.6551577357116583
b2822,4.7900705923572735,4.713456364207118,4.750926819128889,4.76784698568709,2.612511575287209,2.417184120850346,2.5891555920188423,2.9351376953444888,3.281485523927463,4.084610302667718,4.375118198265744,4.1614150195335,4.6271719240548475,4.722229563133894,4.12305998371509,4.268395766929327,3.682843326821915,3.6994083133630546,4.166498836364683,4.2928389550121215,4.396393530163817,4.772500627622207,4.631690328737991,5.268630328515111,3.929994490825295,4.901924131630393,3.600040367333872,3.9189982085717308,3.548737718773384,3.558029461431927,3.8946830419925793,4.010676294666347,3.9664496525454473,3.7163262706789886,4.379368479041771,3.0451993208746515
b2823,3.590239850330024,2.944483562538049,3.1058747841898686,3.1069176660413387,2.5314293050560956,1.7136340333990456,2.003581481861764,2.9745700740903267,1.981810287279203,3.08093511467135,3.9813025636392405,3.1246025242045774,3.1566030840236996,2.8470233752431433,4.039840260149543,4.289183249813876,3.84524597592629,3.1728206063669013,4.210030537728165,3.4011403773605315,4.051009858327773,3.77813850644105,4.560171384601094,4.748766658119431,3.0263214098845013,3.5625154439434414,3.7095733286205443,3.5479147806831826,3.9116285143691076,2.9778392598821726,2.8769081787208557,3.5623336096424336,3.5561683820412577,3.8064484243270003,4.403620773097365,3.0531303870500732
b2824,2.797265839705677,3.3325056486348696,2.982912324904072,2.9485017965281264,2.743200604771379,2.6851395689510715,2.4281750657959456,2.865117113208841,1.74095127613868,3.409905584664719,3.319601390990837,3.115180057860949,3.183265037042848,2.407274804605105,3.968356432879131,2.877728490111835,2.6575705471951467,2.607351678516955,3.0786102093013694,3.3017551901848265,3.342318552052601,3.401771656998768,4.022278951102403,3.6994589943756897,2.833873305416704,2.664162787759694,2.8067077149214965,2.6079147796747457,2.9547208825148847,2.5408697998985326,3.0098795238605875,3.402967221505439,3.0672064066982414,3.4467702334090187,3.760342395697809,3.1259036194460106
b2825,1.7074635509093044,2.4061196686342297,2.2469450547054692,2.6097402707042687,1.7669926016326891,1.7473752741735853,2.246839024913588,1.8985449722874528,2.8786867602622763,3.258961058437589,3.3921127803199975,2.4425047035511325,2.193331248113018,2.5036214660479823,3.6252107840672094,3.0931268733025945,2.757361526147026,2.706499291653805,2.7542698777974057,2.7654702056176492,2.289939842490615,3.2419262854720396,3.7364942623049417,4.096743578245789,2.60675210667165,2.5532202975213396,2.786573346850831,2.7948452677483795,2.657594676558496,2.007741966120612,3.051520406920701,3.2268361936378085,2.786990243371214,2.672059575457103,3.0358035855563625,1.924398907174122
b2826,1.060257924242954,0.6248623124936651,0.8055089860502194,1.1137921483533124,1.403034425568585,1.172902737974653,0.4277015564285603,0.4467964447007259,1.5989461548885449,2.760102530232849,2.804533249345679,3.0537381730736515,1.5583164615042433,1.0464259407809846,1.6164955543423496,1.3449187306365793,1.7223528059242919,1.5511311413440123,1.8402452935430873,1.8313228074283097,1.7352008684919555,2.0784523046518437,3.2550791476258722,2.2356452185068796,0.8372633849463602,1.0038390832713622,1.966818133877254,1.8866618308791212,2.018617187300157,1.8093563400717219,2.2579742498965003,1.8378765808732116,2.5964622712467818,1.6529637716746592,1.7001940839243401,1.8118268196459142
b2827,7.119796541971745,6.98194349183085,6.631214554676097,6.823343191357687,4.249834646143876,4.206957740782979,3.6379740685753674,4.392398594917676,4.89981392410178,5.243048311936005,5.5900618990652795,5.361890680050441,6.751013345861526,6.761050583065311,5.230762165527971,5.447098223046366,5.4189646637983175,5.016601820637143,5.775261762505814,5.5517980989870725,5.928155865987777,5.71601568994742,5.483266920485406,5.294343052419456,5.478207957934603,6.610686537202727,5.6891958065742685,6.3095626399775355,6.06277689365013,5.657269098897089,6.201353669724137,6.275061170196923,6.149394820647965,6.521272560894356,5.440420682961484,5.3281422154265305
b2828,6.389949457013655,6.206780099165712,6.300063827433588,6.279389498728516,3.7179000353252234,3.6205111841481687,2.8695771589882684,3.6679841930370247,4.579669700364989,5.077772216955324,5.442495333090836,5.252757274807721,6.0771236659486485,6.179144992866852,4.968738422647367,5.112581886507962,5.086336078532159,5.151742992779877,4.967876133230156,4.853352772017867,5.221833881484956,5.299321244496376,5.652432977901901,5.2056700738933195,3.982191871519007,5.614699498070095,3.814705530400786,4.083702067753891,4.133087953618507,4.101102615979688,4.736666377268626,4.873005397656288,4.738453200916873,5.073553474321942,4.776451669367682,4.581974506701987
b2829,6.762940284140991,6.93419888521303,6.907424974401128,7.095883211075293,5.220412830367355,4.965502846803922,4.092409060994363,4.83901495803914,5.34944543905773,5.415875869045889,6.0278234893326035,5.243421058158877,6.850569682910146,6.974137471724882,6.5966627432538765,6.483128097648378,6.247160083070719,6.183506553946984,6.402188833213366,6.291069345722199,6.432036985624141,6.3825772711403825,5.7088781671324185,6.49118454630803,4.7378042807047756,6.4474604121789305,4.886173462915091,5.5116687675248,6.062611897533513,5.195548249180119,5.459606064415778,5.722820218630106,5.096989373735842,5.510420973736516,4.742870508408406,3.7873141692158816
b2830,8.213253358883405,8.344599112543596,8.313076956888297,8.41573628364772,7.714006503857484,6.93104197580041,6.407187140441122,6.791805349275578,7.038862693037317,7.278245365348138,7.880793653162849,7.153254247490097,8.398471405239052,8.355373300806436,8.147281855076718,8.081660148037937,7.9747912148927655,7.798473218293384,7.714736313995853,7.732770519727677,7.908394862180316,7.79430422138672,7.3726357036958925,8.227771396503876,7.947137023638947,8.431325473903563,8.11903635550909,8.871222046446155,9.099376104958598,8.117593836123556,8.652468765827066,9.026451084759639,8.394561228635164,8.727838973782818,8.06089183067322,6.3297531291558355
b4610,3.620769561548276,1.4524985364530996,3.0334537192753808,2.5014364390549466,1.2124672331653654,3.5915588349646104,1.0742951781741883,0.0,2.5549175934542974,2.3537492132585283,3.404676054996274,1.6449617918110568,3.4557037381403566,2.141972316200523,3.6263866828217557,2.731132273548018,2.836018030291105,2.8450639413424432,2.360196036877681,2.507061192436073,1.9946715611353054,3.5018825814653893,2.5799681569943007,2.5246942690769254,3.6255419259579234,3.414605123911403,3.6227144206364303,2.7005908707890707,3.316697837520394,2.6668735478731853,3.080569698916356,3.2094503939273453,2.0823115222839665,3.3452227941496946,1.7665825621970137,2.6697855300069895
b2831,4.700622130017634,4.935525221249553,5.504853208469438,5.078068701302454,3.2356497491715484,3.1573697814127017,2.1805968158492353,3.7161024870337838,3.6751254466161876,4.277578131703541,5.091664216452577,3.911697474278378,4.741908834161386,4.857948815727616,5.450125075066086,5.642751993999309,5.367794918651267,5.431894972199353,5.719019754182797,5.372256726824106,5.382089123443877,5.343673633377802,5.252778870633538,5.704661098231795,4.549601026901843,4.8163620990825,4.990002573988617,5.254196093521237,5.041933639769869,4.715213161093675,5.333873176026978,5.502416366427797,5.46557023034494,5.340897476795554,6.1417794670836585,3.6353200672778763
b2832,5.2700295748987775,5.113221297391489,5.07906114219986,5.144262160492868,1.0599539203029849,2.4730220388543076,2.2148345156389473,3.7238537365880924,4.227778609653549,4.626534873816419,5.282069905531401,5.136005657653928,5.080984467886003,5.0587180756494305,4.571831782049675,5.157395617030516,5.608432730926263,5.326012929411909,5.047096688152472,4.593800803308434,4.959581995886793,4.777617570173612,5.829603065631412,4.698285290171012,4.08381672027432,4.375925235601234,3.918226198462703,4.58336458937195,5.205673385877183,4.442701955887501,5.128419097965485,4.909948672589234,5.275749777778922,5.393360497870986,5.984655551226374,3.9915850168302094
