"","GlcM9_N_12h_Rep1","GlcM9_N_12h_Rep2","GlcM9_12h_Rep1","GlcM9_12h_Rep2","GlcM9_S_12h_Rep1","GlcM9_S_12h_Rep2","GlcM9_N_24h_Rep1","GlcM9_N_24h_Rep2","GlcM9_24h_Rep1","GlcM9_24h_Rep2","GlcM9_S_24h_Rep1","GlcM9_S_24h_Rep2","GlcM9_N_3h_Rep1","GlcM9_N_3h_Rep2","GlcM9_3h_Rep1","GlcM9_3h_Rep2","GlcM9_S_3h_Rep1","GlcM9_S_3h_Rep2","GlcM9_N_4h_Rep1","GlcM9_N_4h_Rep2","GlcM9_4h_Rep1","GlcM9_4h_Rep2","GlcM9_S_4h_Rep1","GlcM9_S_4h_Rep2","GlcM9_N_5h_Rep1","GlcM9_N_5h_Rep2","GlcM9_5h_Rep1","GlcM9_5h_Rep2","GlcM9_S_5h_Rep1","GlcM9_S_5h_Rep2","GlcM9_N_8h_Rep1","GlcM9_N_8h_Rep2","GlcM9_8h_Rep1","GlcM9_8h_Rep2","GlcM9_S_8h_Rep1","GlcM9_S_8h_Rep2"
"b1938",1.28165671888999,1.74318377165389,3.13603079250394,5.33826285586155,0.984584078322945,0.889768644676766,11.1597447625544,2.73700683711982,1.80261433678963,2.35000140964888,1.45885298938974,2.44595807279091,0.602104329916537,2.19252477201209,2.88198586440837,2.14764804171933,0.760590321195791,2.64873276916237,1.24797365495575,0.755642400864575,0.3620415687632,1.52337857833202,0.869904961466637,0.90454091815821,0.767887765159906,0.415096380187401,1.07104091036819,0.168378660669938,0.647779877920927,1.03150239977016,1.73074887616985,2.25388634600593,0.844076239430793,1.69726102125161,1.63443282773358,0.424602368880064
"b1939",3.55658668230924,6.16758350502418,4.41817161261646,3.13700501766364,4.91798265802234,2.07404446361966,5.39446037313756,2.27855132879584,1.00044794352083,1.6768888121581,3.03622863890041,0.678751320767789,3.34166896576881,1.59711245303288,3.11901980711799,3.33743500431677,1.62820166193797,3.59343663322597,3.69399089219043,3.23521922020827,3.31538567984756,2.30583426646407,2.17258109734396,3.44241392553117,3.19632319499861,5.52906713027952,1.06996664666672,0.560699251177728,1.72568039694883,1.47209684793105,1.92112546602605,3.75270946275812,1.12430616445747,2.19794640220035,2.47392951038365,3.06349686406947
"b1940",0.515394901491616,2.6287109928647,2.91022535529771,6.06122868722994,2.77152785613193,2.57619061075017,6.94867828426118,2.47643423852775,4.34933110330057,2.43002637459539,1.31996509577778,5.90158488493156,0.968501150834739,1.65315730447859,2.08608860534211,3.10909513016345,1.57298164433349,1.42018617468008,4.01479896749331,1.30229068255315,1.74706105856661,2.67315902751707,0.787086974582822,2.49424904342629,0.926376228317909,1.00154068475448,1.03367901814604,1.21878739845391,3.12591452717656,1.77771385342448,0,1.25495907905965,0.407315859725325,4.09513560360128,3.94354432272928,2.39044550697013
"b1941",1.03153946829449,2.10449822614215,2.91234188282884,7.20294376358817,0.792441003644164,1.07419341830068,7.8229483520264,0,2.90166283546259,4.45828838859101,0.660462535196446,0.984312824444343,0.484602757654037,0.827179800350015,2.78347434758859,3.11135629025812,0.131177135915326,1.53965395713196,0.167404950886994,0.390971340914866,0.874165824213691,0.668775785793361,0.787659401473428,0.624015760682651,0.463524978241979,0,0,0.203278964881525,0.625637583911993,0.533702020868093,1.16082550886544,1.46518373933364,0.203806044720744,1.13836496778896,1.25567665839763,0.854351433140493
"b1942",0,1.6256657645761,0,2.34276704315405,1.22427683147273,0,0,2.55248952225781,0,1.25232819904242,0.6802516748278,0,0,1.53353558491857,2.15015574603051,0,0,1.09785178447179,1.5517874660873,1.20805751406279,0.675268543985295,0,0,0,0.716120050654743,0,0,0.628109161150781,0,3.29815855592642,0.717364078512349,0.64675044673636,1.25947555726303,0,1.6628141945073,2.11187994708886
"b1943",5.65336621795586,5.44648428211613,2.12815062297058,3.23193947715892,3.86043004432498,1.56990180708248,5.29305874620426,7.54555693581527,1.7669558896196,2.4680515880154,2.68123999378539,0,2.3607751701481,3.62669620171176,4.8730832729456,0.842065721701586,1.59759576513351,3.7502642888511,2.85433596507939,2.69824478709329,2.92775865616299,4.47973151466988,2.07844874539969,1.32997158914316,3.1048783418556,4.88262172620787,0.314956228735376,1.48543087712363,2.28587691199023,2.16663796484685,2.82752006145257,5.86314510393857,1.24106869570869,1.1091244150291,1.0923417722996,4.37013244144052
"b1944",2.28277913450364,4.65721844572767,1.71865669051058,1.11859585214973,1.75365833692713,0.633912424962846,2.56474820792473,6.09365792599102,6.42133004092445,0,1.94878966930282,1.45217825494739,3.57472527775912,2.44071293021732,1.53994523656155,3.06016802511081,0.774113999500314,1.04837777701706,0.493952376544241,1.153617153987,0.644837987282095,0.493329777610446,0.774700770404838,1.84124822089838,1.36769709245219,1.9715593450961,0,1.19960762537381,1.38452523263786,2.09968606207046,2.05510953822744,0.617605040338369,0,1.3435638031844,0.529293502543454,0
"b1945",1.76238415619399,1.79776656370866,4.37864522642009,5.6997239941546,1.89543853381588,1.76184805188481,7.72228859026242,3.95179168083155,3.47024164902179,1.66188682477299,3.00906555962595,0.672678992848396,3.31177331895776,3.61788381862829,6.6577884183748,4.72511033698355,0.717171220213015,2.26627455840268,1.83047162997707,2.31564371068695,4.48053432515094,4.3418905079154,2.15314448712915,2.34548667503109,1.26709114330561,1.82653410499956,0.353464793481351,0.833524582640449,1.06890119020749,1.94523599388636,2.53858461183296,3.14696166677384,0.557123879703823,2.48946613234166,2.94215632825347,2.10190834694107
"b1946",2.56331343777999,3.48636754330778,0.964932551539674,3.76818554531404,0,2.84725966296565,12.9597035952245,2.73700683711982,1.20174289119309,2.68571589674157,2.18827948408461,1.63063871519394,0,1.64439357900907,2.88198586440837,2.86353072229244,1.30386912204993,1.96202427345361,1.10930991551622,0.8635913152738,1.4481662750528,3.32373507999713,1.73980992293327,0,0.767887765159906,2.76730920124934,0.856832728294553,0,1.03644780467348,1.17885988545161,1.53844344548431,2.08051047323624,0,0.754338231667383,1.18867842016988,2.26454596736034
"b1947",0,0.985587554817936,1.09113626400263,0,1.48447735696284,0,3.25660126673821,1.54749024169581,1.3589190731475,1.51849059556915,0,1.84391026377517,1.81560978685095,0.619821376284071,0.651784269062383,0.647610490327719,0,0,0,0,0.818786109191979,0.626407837510812,0,0,0.868319952428776,1.25169843980215,0,0.761603751259121,0,0.666521597360243,0.869828378577644,0,0.763578505425132,0.852998272866387,0,0
"b1948",2.39913188245082,0,1.6256306179525,3.52683130650727,1.47443353181424,1.59893472277503,8.89506042883772,3.07404015535785,3.37431190693594,3.77054160063516,2.45774285763224,0,0,1.53906931729536,2.26581026687586,1.92968646779653,0.488142251376382,1.32217603271975,0.934432236006561,0.242483353070789,1.21986942654989,0.622169624807762,0.732768387703629,0.870793306094701,0,1.55403696687209,0.481171288555128,0.378225408270768,0.873056506643089,0.331005989487428,0.863943206868729,1.1683516189351,0.758412209718601,0.423613485983713,3.33762885230378,1.27170037409275
"b1949",0,0,1.47766423944267,1.92348954650102,1.00517193727927,2.18009734341466,4.41023123576724,2.09567866679839,0,0,1.11701843283532,0,2.45877782942546,0,0,0.877022324539752,0,0.600915183382471,0,0,1.10883580100906,0,0,0.791532906769968,1.17591668834451,1.69510452917856,1.31212391971306,0,0,2.70789770735656,0,3.18602157340605,0,0,0,0
"b1950",1.80224494142939,0.919213805891189,0.508827203162598,1.98703557980346,0.346126550194005,3.00282785293709,12.1491503419865,2.16491328603188,4.43591245097322,0.708114420043045,0.384640400633254,4.29933333421529,1.27000405039574,1.1561598225985,2.12761599392791,2.1139915497483,0,0,0.292480060317174,1.13847012655218,1.14546824170314,1.16844562320949,0.688076033688668,1.09024354630069,0.404921756723457,0.875552720598584,0.451824119748716,0,2.73269275056858,1.24327027309382,3.2450014224955,2.92558016566892,1.42431162130126,0.795553662368397,1.25362527158958,1.19413796245812
"b1951",3.40408024537182,3.47242207313455,3.20357607111172,4.1701253368142,3.05089786403003,5.19909614457528,11.4736575829721,0.908686269923781,23.9387183925663,4.45828838859101,4.84339192477393,1.08274410688878,35.1821602056831,23.6573422900104,29.4700346550942,24.3377203149079,3.17448668915089,10.1617161170709,0.736581783902772,1.72027390002541,17.7892745227486,16.920027380572,6.93140273296616,2.40246067862821,5.60865223672795,5.14498126696277,2.27574772635033,0.894427445478712,5.84971140957713,6.26210371151896,3.06457934340475,4.60486318076288,2.24186649192819,2.00352234330857,5.91961853244599,3.75914630581817
"b1952",343.39405984014,525.432287382202,208.653967789513,414.269030170358,1056.63145008935,802.252873983506,805.168953191021,549.994321269657,446.22611038775,686.341765085722,890.610554588365,1926.85711127246,217.433605736877,178.387854312326,260.607363875791,180.131153646523,691.096384480217,252.842970186903,237.450706652867,217.86363536506,180.296701244074,203.272640155614,516.815116054495,354.498427203598,483.041819431115,534.323712405438,233.937883054105,441.32933165068,616.891005847434,1274.56469457314,258.741896318165,387.777952064243,143.066480076996,423.441811044657,842.507111306458,634.355939106816
"b1953",992.547051166002,1656.91901142565,2428.91220675446,2717.86553065292,1083.65874693207,719.80340628052,2466.02220158037,1798.02823606643,742.640372258472,2942.17830884636,1312.63323725451,4181.44899357975,120.753907679622,85.4270841846194,84.6095675389409,74.7268978009592,678.941922897992,103.824498452886,989.078159607434,828.679976404161,144.342337240525,178.693093420224,817.397270069813,320.353069280586,626.214149098744,844.524763486949,1726.68632075708,2272.68545780753,353.116409260372,1030.79456905291,801.552548425097,1265.58330322823,2990.78695757232,3086.75863208976,758.262635888278,651.489602673182
"b1955",354.591692226232,478.148694281074,251.933613915457,316.459939880637,530.46626395259,368.078883051744,618.066647389547,556.111548300967,189.234055020797,334.235206611015,307.158193515728,813.383348351269,72.9944025260708,50.6736217962279,56.8001669384377,57.6000782009229,193.835492452604,52.422310728542,217.785235219111,232.931823978349,66.5722213895907,81.3203114686772,374.929570769698,160.682148902831,131.447911133952,174.865489380292,288.124425268498,318.167657701653,124.510111271959,340.123442103615,230.921867598966,351.212407529115,313.847588756776,369.759612395343,429.299140816922,318.055065348447
"b1956",62.931662358547,85.7356570238853,33.5279924895242,72.5346093372753,121.424295885629,110.776196262257,96.8963687634297,78.0232535717279,67.6334663705073,54.2170978860198,95.3114419158786,157.607577469438,40.2704605877746,38.3594877933542,38.5040788335078,35.3146277048754,64.9794760087637,34.470776695812,40.7161216042953,42.3686759231396,42.3456285351156,43.3757879936732,100.363489724399,55.3970359479844,34.5730599926948,37.6491111495444,51.7863436402318,57.3519956932841,55.1605955007902,98.9415155628594,41.0327177219829,59.5631993089539,44.4473825419135,66.6339517554535,115.326687702183,97.1094325021572
"b1957",277.506541742268,475.728114639131,174.107395169115,878.219330443208,9388.97236688591,5583.76247246567,1698.57419494293,429.033259237111,932.395734493073,1886.89787098655,5366.55722099612,12335.3387720957,126.747324522285,123.627415813182,161.203252807016,78.7937828639491,1617.43547341248,155.767666231578,197.656117283692,176.273537083672,282.530156840804,173.668168559451,2375.99884217109,1738.19335783902,297.890373245185,294.598112141696,577.826571143639,451.163300453766,3235.29435376229,6208.39511141167,267.17913206767,380.088910640415,249.773168937651,833.666735921535,5760.09982652184,3802.56035962178
"b1958",81.4133265067844,89.3452813975272,60.5681547721068,104.366575350083,191.777836742911,184.827893654836,204.180749062229,88.9899502645705,125.901855891263,150.38840048566,146.250409045132,264.353328599749,92.0824336837173,90.098692072945,95.5257577973268,83.5347063481372,125.217782896322,59.539644111071,114.464729068133,124.013216405531,86.9766458667458,99.8115112842445,173.237928751705,148.916710026892,99.867187912853,103.471467653242,23.6025250454588,39.2346097887492,129.412181139032,183.92587325981,86.4935002389127,79.2322078844538,39.3363407860087,98.105011369843,203.976699522078,149.557983467331
"b1959",1.15376906364284,1.56924352545849,4.34324304651806,6.21900470511879,2.9544641540421,3.52433306980428,16.203533960045,1.84792489816387,7.57280498680244,1.20886344593032,2.29824725280759,1.46792856140019,1.80674835079799,3.20734033215976,2.85385368135015,1.54667928384125,1.17376504479549,1.94287219269322,1.2482744439784,0.5830646353123,4.23690729604656,3.74010319468223,2.34930949463333,1.6285660782458,1.03689833798707,1.4947071390696,1.92833829849371,3.03154638516375,2.0993126629368,3.18368884465782,2.07739922953142,3.433669671122,2.43152547931474,0.679068039353501,2.67517106491594,3.31269671743738
"b1960",15.7763252897264,10.7287052047766,7.63564211864552,15.4612697869171,15.5822946293907,5.00683372936757,12.6607273823403,9.62591387631124,12.6794059282661,8.264835466138,10.9027625425261,4.30115508562809,16.9405625027365,7.22906075517756,13.6833269536847,16.616971712625,4.58564140381966,11.7305773298434,2.92603992546122,2.27790505829636,22.2824312978198,15.0988177274587,7.26610235292842,6.81690946190661,5.40124444985357,6.32611573760177,4.52015570646915,4.14525431564551,7.29026845660161,6.73723419704602,10.1449263221821,4.87803303046915,0.593714642989456,7.29566531263052,8.36104312492371,6.47098807940098
"b1961",47.9447921883355,57.0585786665302,20.5863603161228,37.0759382938587,118.74407556807,133.139465930225,43.3460508746377,51.9934925572586,58.3014561790788,32.9662169578913,102.964713893742,25.7342349348565,103.937906604231,89.5480385977507,90.6283075980925,102.7684877954,53.4754679950594,81.653370749306,26.5843777640965,32.3056131460171,92.6877407804041,97.6230146823804,106.396421792339,86.1042874005331,25.8080588677863,25.233182773082,9.26525812884709,5.7082737497541,92.2347309556875,95.9504777540729,49.682514296688,51.6831034812736,6.70981168358788,16.7548083287248,97.2707270589717,110.689651346495
"b1962",202.478469879541,198.240260631486,17.2358827355365,44.1243534562478,558.091072688421,590.806380065373,61.7305824047994,175.186108351518,50.0869885066847,34.3806314041273,356.131759174554,110.682234742935,123.801403923633,78.6532873288339,85.7980009848977,90.0225038549097,373.676044992654,104.204038098573,263.536703530493,285.118327822839,123.733030265541,127.644302372773,856.946872137473,634.591350600963,182.882882376678,193.108156284599,7.14232159453566,4.81219931211645,536.268800629012,725.066482917759,203.810647987673,201.504055973125,10.453466425777,26.0501022040659,665.992472385423,665.401256069321
"b1963",242.513664165624,299.618616664653,13.0936351680315,56.813696686842,714.775847377608,697.859852202559,87.9282342019316,287.833184955421,20.3837860972125,15.1849059556915,526.240471390628,153.044551893339,73.5321963674636,60.7424948758389,65.8302111753007,57.637333639167,280.136458511272,110.044434999371,159.308389910852,201.167361151927,126.093060815565,135.304092902335,515.940158583213,425.503934906903,223.158227774196,232.8159098032,5.8133882655407,6.09283001007297,627.022680742861,789.161571274528,172.226018958373,243.888359880323,9.16294206510158,26.442946458858,697.611720785529,640.181591590288
"b1967",492.603933514753,795.508964585827,383.077091739033,964.922026205982,2273.1002968688,1506.79868679041,268.318364978892,340.224709797078,577.653716584983,646.791545238145,1687.45080614743,2725.9003159949,235.519496740858,242.941640659657,545.992728809211,239.066209680345,3565.08083629196,320.541402902315,472.77670186022,782.114562548187,213.481439925574,281.63751676783,2779.10414505314,1418.55224084551,425.520548973752,616.626564925512,236.779145033519,299.169203444484,918.744757969238,1799.18480208043,539.280338248126,871.172093547023,819.345696200014,2557.25082213037,1773.39881103416,1467.24592402501
"b1968",26.3336477315069,23.9367330409091,11.4834068725512,11.4985073625392,86.3272701809969,114.685944365631,46.5765817936212,23.8029032103196,36.6708308709656,8.19538306726289,78.7941517173701,30.3526610846578,53.6492666906514,57.5376537596407,71.2337903177113,112.370419939725,63.526868486935,53.165087150965,7.78556113500173,21.8723550401515,51.9236823435752,77.5884407736829,194.441348877823,164.191279310134,26.7123310071435,29.0486074684085,2.61459986942823,3.28833619661291,199.723873007567,196.050466611778,19.7169626873468,29.4152565315276,2.47264686609726,7.13570687529477,163.406136572728,148.569201424799
"b1969",72.7097377819019,47.2964868802378,20.8256245336014,21.6871302806088,224.2354883083,234.391238450898,118.096556040683,90.29479093782,77.8097273161053,35.606686610218,250.535782141445,91.5023344417522,82.1772506943045,82.8101620335546,121.912712591147,181.521467569748,164.288155177757,113.243493132291,46.5151943772182,63.1044010503377,85.2815005884549,130.488291786019,254.799428720818,261.040025445301,80.9705130082804,82.2503505982029,6.86866652176688,5.81444290337201,303.261085552438,261.696384675291,61.6634649954523,62.8635668250505,6.66230755402135,17.675949351255,270.106417682807,269.856992421754
"b1970",48.7029553178198,23.5329809173275,5.78959530923805,8.79243293906609,62.3569916271199,41.285265113002,112.317431158612,47.8976196495969,32.4470580622134,14.7714374320787,53.9775606074204,65.2255486077577,25.6897847431056,26.310297264145,49.570156867824,80.1788602241884,92.1400846248615,49.443011691031,20.5222334370501,31.0892873498568,20.9984109882656,71.4603042199383,96.1244982420634,98.7241802104104,31.4833983715561,41.5096380187401,4.28416364147277,9.42920499751654,70.4784507177968,86.0567716379676,23.0766516822647,40.2232024825673,0,4.5260293900043,78.4527757312119,60.5766046268892
"b1971",113.850016490132,161.439437421038,79.2136727325089,111.921852976127,211.206008053769,149.463443068228,223.94636911761,189.121459011224,87.7475388395511,125.195474132899,146.541492753784,246.873190375361,39.7412798274931,38.4400155729256,40.8978431414452,37.0921161453209,143.972122457763,39.8216815262185,67.9562592628986,71.9630814705792,33.7533585828037,54.6164121785148,265.195629331407,131.134027740374,46.2488267306548,70.7781965687331,81.2969025007108,120.027539900225,93.6357442621764,209.112869342783,81.2347075786548,109.57148348858,92.4825640308347,133.497621346822,211.590075940229,151.57094635164
"b1972",26.7196251599044,39.1805865787356,12.5729045177069,15.5479555336479,56.0197942627179,55.1852113247876,53.4731883036865,45.4699762226382,21.1389781723996,30.6201125590042,48.4719364528004,80.738375317452,17.2596939784552,15.355417800846,12.3920867858941,14.9245243296875,39.3582890138409,12.0154736118407,15.1768224705241,25.0366917030124,17.4541547515194,20.2102572629862,73.6756242874805,39.7356974767504,19.5106177066139,16.9470536798645,2.7910956219956,12.7248802584785,31.736129403699,69.5055418333577,20.0456524293875,31.1749960236106,10.998167640935,15.2347901890124,54.2089609198351,53.1119572250605
"b1973",10.8770457738108,11.0954181784719,12.2836505794161,18.3882060480688,30.9167454450896,34.4335006786567,47.6602596429693,7.83950961398967,19.8877389508795,8.54733203334167,16.7141592496033,21.7960374277841,10.7307550822548,15.6999233578703,17.6101712941763,20.0491069743328,21.3011951917717,14.2367129412715,2.82431665606891,4.67226743041155,3.22616796704631,11.9882162522391,38.4819537593581,25.0036989997458,9.77525836016444,8.80700397636868,2.18150663952294,3.42955308849199,45.5194522804067,60.77818259119,5.87534383321464,13.6839300808713,17.1922276988358,16.3247123448263,60.9060955856215,36.3951089807932
"b1974",2.66610294906941,0.679907204169516,3.76359970760305,4.89911341261067,11.7767606862062,16.6580746259034,14.6026735372256,4.27014224588243,6.56214868217279,4.190120665969,10.8111426892275,3.81606240679785,7.51498637339437,5.55858606438215,7.64376326067709,4.46753853289986,6.10269570282767,5.20378994331399,1.73069028172644,6.06299541832264,7.90775005456464,6.91403537944264,11.1967560594789,17.3378439146437,5.99010192746919,4.31741849067096,0.668393951583157,1.57617618446671,15.361637104982,22.5301839949798,3.60030467975183,3.78689406312737,0.526754344907938,2.94220268930417,19.472429383046,21.1981934538619
"b1976",59.4684440028974,71.0745548448744,110.761938628863,128.522323428097,83.1864695627713,96.1261945037528,136.121041933987,49.0451757077134,529.932517607656,179.252208364814,60.9970353479821,103.328207947771,135.51743261993,124.413432424359,152.384551706709,134.75080303814,49.8891766912011,125.142279128589,36.8751831741062,44.1820450439359,102.296000705857,109.62293954396,51.7343041382865,68.727643229128,41.0805538445059,50.3068412367292,333.333668459871,444.625032542022,99.8602542218728,65.2098370303474,50.7407145145499,67.7185761876895,66.9894399183798,92.465439811644,79.0270308878897,92.0379219118498
"b1978",21.3917282538289,27.5447910400114,10.6929195648509,19.0006417225569,28.82576923665,25.5420672930212,31.2386186783259,29.6882876405587,16.5583463497607,14.8809074852307,27.5426003068877,28.2044284695703,16.0980818583506,14.3336539294899,14.1941264811071,15.1106064534646,20.8450810427752,13.3674338144608,16.0977669818395,17.6714111539532,17.1941612517307,16.9219501818211,31.0107968179234,29.0027811206656,13.7320420846447,15.8684343813375,9.54524733343112,12.5182564026187,26.9208458109913,29.9978036124173,20.2504845587963,22.7705865112604,7.91843208508119,11.4994483182976,31.153686116645,28.7791382377115
"b1981",62.1477093355535,41.7147315310802,43.4475889765721,45.0867117220048,144.467917228281,169.666323865511,44.8869855176022,59.8953867220246,93.8417134761705,41.0142236052094,131.833600380322,34.4005382973957,95.5509420677866,91.1278505393188,108.71296754233,117.574225013337,129.32343776933,198.555963290983,115.789482816658,113.254628123511,76.149593089935,188.029762612331,99.8394148396468,125.806288246505,112.188519013044,92.7111571247085,10.791671691722,14.2087060999321,161.541950132815,105.974405446146,53.7696489501024,43.0177374151313,24.0260729882289,35.1528483983389,141.66512484388,136.725399116205
"b1982",162.683551103793,231.037698032218,101.76194594019,104.181530993555,240.970641733141,268.622131595657,158.836477099437,198.541084903505,164.414274674219,85.3535637582243,99.7951632851772,116.658984730891,219.897654153538,244.035084643097,210.618535637525,247.630506026486,366.187822065826,238.791560011914,54.5417057534462,59.6907080981229,217.321916678125,283.259386951541,373.77981985271,196.826399789497,54.2795390042977,72.408089725272,64.9627506019476,85.6186986357111,164.98989082947,285.102324391732,117.517637367284,187.191167246843,37.9161829421233,73.5324349042251,292.897791969984,295.135585222417
"b1983",48.8921692623912,85.1380179839455,121.026463689283,37.0258342927445,58.4259688445863,77.759335537852,40.7823541641735,41.1313423015639,177.817778217763,36.4797274136103,63.6622719917187,19.7925019539209,1126.63391812535,1055.95031407495,1046.77098277939,1197.96485761844,164.039931629489,732.589258315012,48.0881213376636,75.3717963393213,592.200167735293,569.286073230613,132.487858354847,158.937161886964,81.6656124618529,98.8484388362699,6.43817906566729,15.1822207406292,189.902355074958,98.1179202710143,71.581545132336,89.7884185664072,10.9283185539675,25.288191136816,95.156356400159,108.965504860502
"b1985",62.8691784739591,62.9167587965811,24.7421926244357,39.2087002789784,175.99082229186,179.146461114517,91.9054869914302,73.9947684541695,31.149272589387,25.8245381810594,155.117026469212,83.1691452151806,32.667563330775,23.6793411617994,24.7397873195888,25.5390785708822,44.3350528202739,44.8406219110989,48.2315137209673,49.4622070818253,37.3347769533844,34.4297137875906,90.3132526734209,100.986096596372,62.7073961078702,71.8831331671739,19.1046652648618,27.2187667046703,128.113371101186,98.0753629684566,54.6695022224236,61.6584685469845,22.9606877111517,28.5929145703876,139.14482782781,147.689764197692
"b1987",1385.96185585484,1587.80329171364,13.0397660457541,20.8068228464994,2760.64137456499,3728.22408428858,1964.75338293847,2107.66057749522,47.6720801322553,22.2446111825707,2751.43581440841,500.42794856204,101.139191608599,64.0369236195337,71.3594231048678,76.3949089125877,2789.83936316766,3193.66852351518,671.927776216453,922.704685084532,245.572187618854,46.1232249852893,2678.37980911568,4102.86675580929,946.982260892342,1081.84348744472,27.2665414954658,17.0288838753169,5003.14966123582,2865.47156442274,1245.05242275712,1394.8817434375,9.12524438678752,23.6760781115771,3488.34663519139,4432.3967734043
"b1988",11262.8199086874,10352.638487221,16.9939427058429,14.1802412160439,30.2339093474141,26.3580648342549,11603.1888097657,14965.761288591,28.7620619061937,23.6497887860513,26.0220322400123,18.409006169899,51.4791558389285,48.0196325883278,30.4537157010551,31.8104299715817,29.8324498436378,24.099379759243,6159.80543101227,7316.38978925841,37.602685243142,26.2661871800644,40.2650514672329,32.2108244258795,6540.95404722273,7815.84477403912,33.275691047696,34.0641573359683,30.8904302176351,31.6746438754232,9300.30913813916,9623.42496474854,12.5022478467159,17.0321200294866,31.6700665047437,30.934215383841
"b1990",157.554124490242,196.346135693168,99.468636040942,205.939005525219,178.781774878634,123.664504606831,256.565438234508,141.070138264399,185.28585122726,182.579797498508,178.904733838009,366.614372380702,113.789552770879,97.6630112244089,103.723720376967,98.2246223563226,361.895808318861,110.715727336587,209.726678968569,183.224212005294,115.17883484186,129.714040091144,314.821306544485,172.706717490862,131.017766869253,153.206414868739,242.894648255406,409.985813806824,121.577324925082,251.422793556703,122.017178086578,169.169558768658,151.217975365606,263.109783106469,155.279072853241,129.29611892335
"b1991",73.804931314433,69.2637381609286,31.4875076369676,28.9324144552327,95.5043519944647,94.5508822861327,66.3370581809208,75.6538060066052,56.2851457734562,21.6521869011127,100.8106552335,30.0484025963583,67.1876395036066,76.8068200371255,82.5378356856788,89.7045368914998,55.2284865711959,80.143518796131,81.3408422325563,88.3543390295967,77.2779570549684,88.2562864866644,83.1559937031961,82.3494434411512,77.2362966751495,67.992351882685,27.6310720706273,24.5636584529595,85.9455885392516,78.9732523170139,72.0549413921099,67.6246096157361,16.8502916252697,22.0090914216367,85.7915729339999,99.5426114746023
"b1992",40.9327322569878,23.3048461284198,17.7379211991085,18.1918219391224,86.656614786088,102.300702051588,44.1171117913495,35.8290727235048,33.4713624057136,18.7008741132173,78.8270162253476,27.2502711465296,40.2480478252933,44.2735497167206,44.309082001253,46.8965615338122,80.3790101279816,53.5540451015828,50.979863399311,64.4621651575517,40.7381808180122,33.9437374500825,84.3165600906119,129.56703084644,61.168187145523,67.8269342480711,11.4551060051191,9.7546617376034,147.224280442378,88.9801859176613,43.2777563875672,31.2914360437746,6.77073772729989,8.82423850869966,105.612880975966,125.199755319615
"b1993",59.6388220928945,46.9496433562906,29.2831450741473,24.7767958768668,77.686743730198,96.1275462994848,46.976622111879,57.1043702534369,38.2931966974324,38.7145701020243,110.127398655166,30.9284765450405,52.9895839893639,51.9822772157802,57.2867135351229,53.0093456927482,76.5000116215521,70.8552605078658,92.5776922181272,108.106792163388,60.4285104718102,50.4332745228083,86.45773899476,142.350030416238,95.5437683670625,86.0800110772532,20.1520165438929,14.8185534271496,149.010688261489,72.4449269642704,72.3659046660172,59.4549290934879,10.2461905481179,14.8799077142433,116.787111510018,114.251932969336
"b1994",261.58974544391,185.47441083172,67.6590231128703,68.6145377128073,56.1928634091976,59.7770698887362,151.451153016883,223.154781415467,174.406183442895,63.5021430594987,65.1217357272527,35.231727446651,100.472956323532,117.759364013483,143.80486637376,128.642289314932,41.991502128101,103.339702842864,259.350229044843,255.590793102989,89.7350968863759,90.7823712174068,55.4991674703874,66.5851787860049,198.779590681497,216.149139320373,95.707710741035,97.1964991710044,61.2654682182975,44.2130357824582,260.900664467988,210.340017588874,31.1064481321077,38.131871710809,57.6649153046065,69.4685067565858
"b1996",58.2515569368341,72.1826069502658,18.5433014038991,47.126554247349,136.951628799584,100.639014024366,89.605006849745,85.1580297061977,49.4874277685357,30.7213918728708,182.227948658115,105.200467937788,44.44640783059,47.4009593419978,40.6147114871751,48.2159219303751,60.4542919653873,48.4773582889696,67.5064617275832,76.2616829072271,54.6654827366265,49.9323707212725,115.825879461432,76.1529707944442,60.0806562894958,67.1080108946849,26.2670716761081,21.8799437117518,74.2168619559328,95.7417489659088,73.2075183099261,70.7610590759456,17.6111342392374,24.8507457135848,122.917474120984,110.349801976195
"b1997",206.764637973879,182.333697641318,46.9188593521131,102.264654036316,191.497579048207,135.225438489077,172.599867137125,190.341299728585,137.250826387897,107.812832285409,193.834656389965,165.951923739765,60.822927859507,79.3371361643611,74.9551909421741,72.5323749167045,106.648441222712,80.3146884471215,231.436204240568,225.092605560773,101.529477539805,94.5875834641326,174.111359521885,92.9328649041176,216.211668154765,219.047226965377,66.8539650537181,95.2004689073901,99.6204259124171,161.964748158539,227.895035187343,200.756977907919,66.4313299719864,93.8298100153026,166.674091285945,143.400676516224
"b1999",16.6715804663328,15.6981106380405,13.7585771589337,21.680127203148,23.151672631331,16.0254895135273,23.7737781443438,16.4319397816235,17.1351585841908,10.0775053991659,15.3271896353605,31.8166215857914,6.62713988202288,7.81557767961813,9.51628605499039,6.44682775633651,12.3942230589074,3.82825351004782,14.9847107936821,16.2020974610591,11.4111836230426,9.14578097660451,22.8487695575098,12.4126100678285,9.22020752380067,14.5371306141579,12.8602380557772,22.2393804255557,9.33365292454601,20.3475906087443,17.3179212443759,17.1745575231889,17.2295345220521,14.7184620609242,16.9488776546826,11.8960326133486
